Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","164","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3588","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","935","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","54.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3395","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","106.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","985","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","58.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2214","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","58.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","103","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2633","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","699","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","49.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2553","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","659","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2949","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","91.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","635","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3095","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","814","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","53.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2402","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","54.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","200","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","17.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2601","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","166","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2865","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","817","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","43.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3123","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","616","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","50.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2332","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","50.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2914","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","918","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","38.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3149","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","812","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2581","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","353","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2719","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","67.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","206","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3184","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","108.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1048","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","69.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3379","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","97.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1134","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","61.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2758","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","68.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","432","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","32.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2484","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","380","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","23.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2272","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","78.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","324","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3286","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","945","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2808","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","358","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2232","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","48.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","196","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2464","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","56.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","107","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","9.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2959","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","85.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","619","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3499","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","100.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","401","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","28.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2879","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","632","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","36.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3734","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","111.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","611","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","39.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3036","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","90.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","736","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3209","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","843","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","47.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2605","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","396","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2204","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","51.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","292","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","22.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2939","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","88.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","619","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","34.36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","249","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2019","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","249","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","53.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","249","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","138","Fc","Donnée calculée"
